,subspecies,pollen_carrying,"address_Alvin, TX, USA 77511","address_Athens, GA, USA 30607","address_Des Moines, IA, USA 50315","address_Keene, NH, USA 3431","address_New Orleans, LA, USA 70115","address_Saratoga, CA, USA 95070","health_Varroa, Small Hive Beetles",health_ant problems,"health_few varrao, hive beetles",health_healthy,health_missing queen,Day Time_Morning,Day Time_Afternoon,Day Time_Evening,month_7,month_8
383,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
384,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
385,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
386,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
387,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
388,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
389,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
390,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
391,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
392,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
393,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
394,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
395,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
396,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
397,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
398,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
399,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
400,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
401,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
402,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
403,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
404,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
405,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
406,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
407,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
408,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
409,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
410,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
411,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
412,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
413,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
414,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
415,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
416,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
417,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
418,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
419,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
420,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
421,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
422,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
423,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
424,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
425,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
426,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
427,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
428,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
429,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
430,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
431,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
432,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
433,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
434,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
435,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
436,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
437,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
438,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
439,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
440,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
441,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
442,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
443,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
444,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
445,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
446,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
447,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
448,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
449,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
450,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
451,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
452,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
453,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
454,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
455,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
456,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
457,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
458,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
459,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
460,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
461,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
462,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
463,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
464,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
465,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
466,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
467,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
468,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
469,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
470,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
471,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
472,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
473,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
474,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
475,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
476,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
477,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
478,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
479,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
480,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
481,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
482,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
483,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
484,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
485,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
486,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
487,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
488,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
489,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
490,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
491,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
492,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
493,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
494,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
495,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
496,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
497,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
498,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
499,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
500,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
501,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
502,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
503,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
504,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
505,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
506,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
507,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
508,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
509,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
510,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
511,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
512,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
513,Italian honey bee,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
514,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
515,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
516,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
517,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
518,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
519,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
520,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
521,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
522,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
523,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
524,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
525,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
526,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
527,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
528,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
529,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
530,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
531,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
532,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
533,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
534,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
535,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
536,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
537,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
538,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
539,Italian honey bee,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
553,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
554,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
555,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
556,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
557,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
558,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
559,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
560,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
561,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
562,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
563,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
564,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
565,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
566,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
567,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
568,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
569,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
570,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
571,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
572,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
573,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
574,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
575,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
576,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
577,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
578,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
579,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
580,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
581,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
582,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
583,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
584,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
585,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
586,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
587,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
588,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
589,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
590,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
591,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
592,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
593,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
594,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
595,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
596,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
597,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
598,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
599,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
600,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
601,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
602,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
603,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
604,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
605,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
606,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
607,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
608,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
609,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
610,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
611,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
612,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
613,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
614,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
615,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
616,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
617,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
618,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
619,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
620,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
621,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
622,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
623,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
624,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
625,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
626,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
627,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
628,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
629,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
630,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
631,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
632,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
633,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
634,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
635,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
636,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
637,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
638,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
639,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
640,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
641,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
642,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
643,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
644,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
645,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
646,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
647,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
648,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
649,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
650,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
651,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
652,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
653,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
654,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
655,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
656,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
657,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
658,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
659,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
660,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
661,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
662,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
663,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
664,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
665,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
666,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
667,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
668,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
669,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
670,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
671,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
672,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
673,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
674,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
675,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
676,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
677,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
678,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
679,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
680,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
681,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
682,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
683,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
684,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
685,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
686,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
687,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
688,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
689,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
690,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
691,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
692,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
693,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
694,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
695,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
696,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
697,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
698,VSH Italian honey bee,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
